"id","country","age","month","visitors"
"25584","Norway","51-60","1/1/2015",200
"25585","Norway","61+","1/1/2015",62
"25586","Belgium","Total","1/1/2015",586
"25587","Belgium","0-20","1/1/2015",58
"25588","Belgium","21-30","1/1/2015",86
"25589","Belgium","31-40","1/1/2015",136
"25590","Belgium","41-50","1/1/2015",123
"25591","Belgium","51-60","1/1/2015",90
"25592","Belgium","61+","1/1/2015",21
"25593","Austria","Total","1/1/2015",558
"25594","Austria","0-20","1/1/2015",29
"25595","Austria","21-30","1/1/2015",114
"25596","Austria","31-40","1/1/2015",109
"25597","Austria","41-50","1/1/2015",102
"25598","Austria","51-60","1/1/2015",62
"25599","Austria","61+","1/1/2015",23
"25600","Spain","Total","1/1/2015",1141
"25601","Spain","0-20","1/1/2015",89
"25602","Spain","21-30","1/1/2015",249
"25603","Spain","31-40","1/1/2015",303
"25604","Spain","41-50","1/1/2015",209
"25605","Spain","51-60","1/1/2015",83
"25606","Spain","61+","1/1/2015",36
"25607","Greece","Total","1/1/2015",670
"25608","Greece","0-20","1/1/2015",26
"25609","Greece","21-30","1/1/2015",57
"25610","Greece","31-40","1/1/2015",108
"25611","Greece","41-50","1/1/2015",63
"25612","Greece","51-60","1/1/2015",71
"25613","Greece","61+","1/1/2015",23
"25614","Portugal","Total","1/1/2015",1074
"25615","Portugal","0-20","1/1/2015",192
"25616","Portugal","21-30","1/1/2015",191
"25617","Portugal","31-40","1/1/2015",199
"25618","Portugal","41-50","1/1/2015",204
"25619","Portugal","51-60","1/1/2015",157
"25620","Portugal","61+","1/1/2015",50
"25621","Finland","Total","1/1/2015",930
"25622","Finland","0-20","1/1/2015",77
"25623","Finland","21-30","1/1/2015",243
"25624","Finland","31-40","1/1/2015",135
"25625","Finland","41-50","1/1/2015",138
"25626","Finland","51-60","1/1/2015",102
"25627","Finland","61+","1/1/2015",39
"25628","Ireland","Total","1/1/2015",398
"25629","Ireland","0-20","1/1/2015",26
"25630","Ireland","21-30","1/1/2015",95
"25631","Ireland","31-40","1/1/2015",98
"25632","Ireland","41-50","1/1/2015",79
"25633","Ireland","51-60","1/1/2015",46
"25634","Ireland","61+","1/1/2015",20
"25635","Ukraine","Total","1/1/2015",1949
"25636","Ukraine","0-20","1/1/2015",37
"25637","Ukraine","21-30","1/1/2015",216
"25638","Ukraine","31-40","1/1/2015",200
"25639","Ukraine","41-50","1/1/2015",108
"25640","Ukraine","51-60","1/1/2015",86
"25641","Ukraine","61+","1/1/2015",11
"25642","Russia","Total","1/1/2015",16164
"25643","Russia","0-20","1/1/2015",1256
"25644","Russia","21-30","1/1/2015",2670
"25645","Russia","31-40","1/1/2015",2686
"25646","Russia","41-50","1/1/2015",2201
"25647","Russia","51-60","1/1/2015",1668
"25648","Russia","61+","1/1/2015",710
"25649","Croatia","Total","1/1/2015",408
"25650","Croatia","0-20","1/1/2015",14
"25651","Croatia","21-30","1/1/2015",33
"25652","Croatia","31-40","1/1/2015",49
"25653","Croatia","41-50","1/1/2015",53
"25654","Croatia","51-60","1/1/2015",35
"25655","Croatia","61+","1/1/2015",7
"25656","Romania","Total","1/1/2015",929
"25657","Romania","0-20","1/1/2015",37
"25658","Romania","21-30","1/1/2015",87
"25659","Romania","31-40","1/1/2015",133
"25660","Romania","41-50","1/1/2015",85
"25661","Romania","51-60","1/1/2015",42
"25662","Romania","61+","1/1/2015",3
"25663","Bulgaria","Total","1/1/2015",536
"25664","Bulgaria","0-20","1/1/2015",4
"25665","Bulgaria","21-30","1/1/2015",31
"25666","Bulgaria","31-40","1/1/2015",51
"25667","Bulgaria","41-50","1/1/2015",47
"25668","Bulgaria","51-60","1/1/2015",29
"25669","Bulgaria","61+","1/1/2015",12
"25670","Poland","Total","1/1/2015",840
"25671","Poland","0-20","1/1/2015",16
"25672","Poland","21-30","1/1/2015",167
"25673","Poland","31-40","1/1/2015",189
"25674","Poland","41-50","1/1/2015",96
"25675","Poland","51-60","1/1/2015",43
"25676","Poland","61+","1/1/2015",24
"25677","Australia","Total","1/1/2015",13306
"25678","Australia","0-20","1/1/2015",3390
"25679","Australia","21-30","1/1/2015",2604
"25680","Australia","31-40","1/1/2015",2267
"25681","Australia","41-50","1/1/2015",2409
"25682","Australia","51-60","1/1/2015",1690
"25683","Australia","61+","1/1/2015",692
"25684","New Zealand","Total","1/1/2015",3020
"25685","New Zealand","0-20","1/1/2015",734
"25686","New Zealand","21-30","1/1/2015",661
"25687","New Zealand","31-40","1/1/2015",506
"25688","New Zealand","41-50","1/1/2015",437
"25689","New Zealand","51-60","1/1/2015",424
"25690","New Zealand","61+","1/1/2015",151
"25691","South Africa Union","Total","1/1/2015",621
"25692","South Africa Union","0-20","1/1/2015",52
"25693","South Africa Union","21-30","1/1/2015",182
"25694","South Africa Union","31-40","1/1/2015",122
"25695","South Africa Union","41-50","1/1/2015",78
"25696","South Africa Union","51-60","1/1/2015",72
"25697","South Africa Union","61+","1/1/2015",32
"25698","Total","Total","1/1/2015",1116450
"25699","Total","0-20","1/1/2015",109200
"25700","Total","21-30","1/1/2015",275402
"25701","Total","31-40","1/1/2015",227201
"25702","Total","41-50","1/1/2015",182217
"25703","Total","51-60","1/1/2015",144499
"25704","Total","61+","1/1/2015",79796
"25705","Japan","Total","1/1/2016",136884
"25706","Japan","0-20","1/1/2016",8712
"25707","Japan","21-30","1/1/2016",27434
"25708","Japan","31-40","1/1/2016",25801
"25709","Japan","41-50","1/1/2016",30336
"25710","Japan","51-60","1/1/2016",25605
"25711","Japan","61+","1/1/2016",17276
"25712","Taiwan","Total","1/1/2016",57700
"25713","Taiwan","0-20","1/1/2016",11004
"25714","Taiwan","21-30","1/1/2016",12965
"25715","Taiwan","31-40","1/1/2016",14140
"25716","Taiwan","41-50","1/1/2016",11163
"25717","Taiwan","51-60","1/1/2016",5184
"25718","Taiwan","61+","1/1/2016",2677
"25719","Hong Kong","Total","1/1/2016",33627
"25720","Hong Kong","0-20","1/1/2016",3739
"25721","Hong Kong","21-30","1/1/2016",11384
"25722","Hong Kong","31-40","1/1/2016",7196
"25723","Hong Kong","41-50","1/1/2016",4970
"25724","Hong Kong","51-60","1/1/2016",4258
"25725","Hong Kong","61+","1/1/2016",1611
"25726","Thailand","Total","1/1/2016",39032
"25727","Thailand","0-20","1/1/2016",3628
"25728","Thailand","21-30","1/1/2016",9612
"25729","Thailand","31-40","1/1/2016",10253
"25730","Thailand","41-50","1/1/2016",5991
"25731","Thailand","51-60","1/1/2016",3560
"25732","Thailand","61+","1/1/2016",1813
"25733","Malaysia","Total","1/1/2016",13907
"25734","Malaysia","0-20","1/1/2016",1335
"25735","Malaysia","21-30","1/1/2016",4557
"25736","Malaysia","31-40","1/1/2016",3142
"25737","Malaysia","41-50","1/1/2016",1695
"25738","Malaysia","51-60","1/1/2016",1144
"25739","Malaysia","61+","1/1/2016",430
"25740","Philippines","Total","1/1/2016",31098
"25741","Philippines","0-20","1/1/2016",806
"25742","Philippines","21-30","1/1/2016",3452
"25743","Philippines","31-40","1/1/2016",4529
"25744","Philippines","41-50","1/1/2016",2225
"25745","Philippines","51-60","1/1/2016",1364
"25746","Philippines","61+","1/1/2016",491
"25747","Indonesia","Total","1/1/2016",15757
"25748","Indonesia","0-20","1/1/2016",1743
"25749","Indonesia","21-30","1/1/2016",3008
"25750","Indonesia","31-40","1/1/2016",2330
"25751","Indonesia","41-50","1/1/2016",1729
"25752","Indonesia","51-60","1/1/2016",857
"25753","Indonesia","61+","1/1/2016",403
"25754","Singapore","Total","1/1/2016",8261
"25755","Singapore","0-20","1/1/2016",498
"25756","Singapore","21-30","1/1/2016",1993
"25757","Singapore","31-40","1/1/2016",1689
"25758","Singapore","41-50","1/1/2016",1416
"25759","Singapore","51-60","1/1/2016",1011
"25760","Singapore","61+","1/1/2016",317
"25761","Myanmar","Total","1/1/2016",5292
"25762","Myanmar","0-20","1/1/2016",24
"25763","Myanmar","21-30","1/1/2016",1208
"25764","Myanmar","31-40","1/1/2016",757
"25765","Myanmar","41-50","1/1/2016",278
"25766","Myanmar","51-60","1/1/2016",122
"25767","Myanmar","61+","1/1/2016",11
"25768","Vietnam","Total","1/1/2016",8843
"25769","Vietnam","0-20","1/1/2016",595
"25770","Vietnam","21-30","1/1/2016",2180
"25771","Vietnam","31-40","1/1/2016",1755
"25772","Vietnam","41-50","1/1/2016",907
"25773","Vietnam","51-60","1/1/2016",510
"25774","Vietnam","61+","1/1/2016",170
"25775","India","Total","1/1/2016",10312
"25776","India","0-20","1/1/2016",353
"25777","India","21-30","1/1/2016",1283
"25778","India","31-40","1/1/2016",2054
"25779","India","41-50","1/1/2016",1124
"25780","India","51-60","1/1/2016",458
"25781","India","61+","1/1/2016",198
"25782","Sri Lanka","Total","1/1/2016",1474
"25783","Sri Lanka","0-20","1/1/2016",16
"25784","Sri Lanka","21-30","1/1/2016",558
"25785","Sri Lanka","31-40","1/1/2016",546
"25786","Sri Lanka","41-50","1/1/2016",92
"25787","Sri Lanka","51-60","1/1/2016",31
"25788","Sri Lanka","61+","1/1/2016",12
"25789","Pakistan","Total","1/1/2016",961
"25790","Pakistan","0-20","1/1/2016",72
"25791","Pakistan","21-30","1/1/2016",268
"25792","Pakistan","31-40","1/1/2016",373
"25793","Pakistan","41-50","1/1/2016",141
"25794","Pakistan","51-60","1/1/2016",51
"25795","Pakistan","61+","1/1/2016",13
"25796","Bangladesh","Total","1/1/2016",944
"25797","Bangladesh","0-20","1/1/2016",39
"25798","Bangladesh","21-30","1/1/2016",280
"25799","Bangladesh","31-40","1/1/2016",338
"25800","Bangladesh","41-50","1/1/2016",92
"25801","Bangladesh","51-60","1/1/2016",35
"25802","Bangladesh","61+","1/1/2016",6
"25803","Mongolia","Total","1/1/2016",6524
"25804","Mongolia","0-20","1/1/2016",835
"25805","Mongolia","21-30","1/1/2016",1580
"25806","Mongolia","31-40","1/1/2016",1940
"25807","Mongolia","41-50","1/1/2016",1265
"25808","Mongolia","51-60","1/1/2016",618
"25809","Mongolia","61+","1/1/2016",270
"25810","China","Total","1/1/2016",521981
"25811","China","0-20","1/1/2016",67613
"25812","China","21-30","1/1/2016",147021
"25813","China","31-40","1/1/2016",123629
"25814","China","41-50","1/1/2016",72378
"25815","China","51-60","1/1/2016",55286
"25816","China","61+","1/1/2016",38222
"25817","Iran","Total","1/1/2016",276
"25818","Iran","0-20","1/1/2016",5
"25819","Iran","21-30","1/1/2016",30
"25820","Iran","31-40","1/1/2016",98
"25821","Iran","41-50","1/1/2016",77
"25822","Iran","51-60","1/1/2016",45
"25823","Iran","61+","1/1/2016",13
"25824","Israel","Total","1/1/2016",885
"25825","Israel","0-20","1/1/2016",31
"25826","Israel","21-30","1/1/2016",79
"25827","Israel","31-40","1/1/2016",216
"25828","Israel","41-50","1/1/2016",172
"25829","Israel","51-60","1/1/2016",146
"25830","Israel","61+","1/1/2016",225
"25831","Turkey","Total","1/1/2016",1602
"25832","Turkey","0-20","1/1/2016",42
"25833","Turkey","21-30","1/1/2016",214
"25834","Turkey","31-40","1/1/2016",284
"25835","Turkey","41-50","1/1/2016",174
"25836","Turkey","51-60","1/1/2016",79
"25837","Turkey","61+","1/1/2016",21
"25838","Uzbekistan","Total","1/1/2016",5088
"25839","Uzbekistan","0-20","1/1/2016",195
"25840","Uzbekistan","21-30","1/1/2016",1669
"25841","Uzbekistan","31-40","1/1/2016",1638
"25842","Uzbekistan","41-50","1/1/2016",760
"25843","Uzbekistan","51-60","1/1/2016",404
"25844","Uzbekistan","61+","1/1/2016",126
"25845","Kazakhstan","Total","1/1/2016",2524
"25846","Kazakhstan","0-20","1/1/2016",265
"25847","Kazakhstan","21-30","1/1/2016",715
"25848","Kazakhstan","31-40","1/1/2016",560
"25849","Kazakhstan","41-50","1/1/2016",393
"25850","Kazakhstan","51-60","1/1/2016",260
"25851","Kazakhstan","61+","1/1/2016",189
"25852","USA","Total","1/1/2016",55739
"25853","USA","0-20","1/1/2016",5276
"25854","USA","21-30","1/1/2016",10185
"25855","USA","31-40","1/1/2016",9556
"25856","USA","41-50","1/1/2016",9415
"25857","USA","51-60","1/1/2016",10470
"25858","USA","61+","1/1/2016",7024
"25859","Canada","Total","1/1/2016",10518
"25860","Canada","0-20","1/1/2016",701
"25861","Canada","21-30","1/1/2016",2322
"25862","Canada","31-40","1/1/2016",1951
"25863","Canada","41-50","1/1/2016",1628
"25864","Canada","51-60","1/1/2016",2063
"25865","Canada","61+","1/1/2016",1156
"25866","Mexico","Total","1/1/2016",789
"25867","Mexico","0-20","1/1/2016",35
"25868","Mexico","21-30","1/1/2016",236
"25869","Mexico","31-40","1/1/2016",213
"25870","Mexico","41-50","1/1/2016",93
"25871","Mexico","51-60","1/1/2016",55
"25872","Mexico","61+","1/1/2016",22
"25873","Brazil","Total","1/1/2016",991
"25874","Brazil","0-20","1/1/2016",99
"25875","Brazil","21-30","1/1/2016",219
"25876","Brazil","31-40","1/1/2016",220
"25877","Brazil","41-50","1/1/2016",122
"25878","Brazil","51-60","1/1/2016",84
"25879","Brazil","61+","1/1/2016",34
"25880","United Kingdom","Total","1/1/2016",9401
"25881","United Kingdom","0-20","1/1/2016",802
"25882","United Kingdom","21-30","1/1/2016",1639
"25883","United Kingdom","31-40","1/1/2016",1867
"25884","United Kingdom","41-50","1/1/2016",1741
"25885","United Kingdom","51-60","1/1/2016",1707
"25886","United Kingdom","61+","1/1/2016",832
"25887","Germany","Total","1/1/2016",7313
"25888","Germany","0-20","1/1/2016",415
"25889","Germany","21-30","1/1/2016",1090
"25890","Germany","31-40","1/1/2016",1526
"25891","Germany","41-50","1/1/2016",1658
"25892","Germany","51-60","1/1/2016",1386
"25893","Germany","61+","1/1/2016",494
"25894","France","Total","1/1/2016",5400
"25895","France","0-20","1/1/2016",481
"25896","France","21-30","1/1/2016",1025
"25897","France","31-40","1/1/2016",1288
"25898","France","41-50","1/1/2016",1127
"25899","France","51-60","1/1/2016",709
"25900","France","61+","1/1/2016",290
"25901","Netherlands","Total","1/1/2016",2168
"25902","Netherlands","0-20","1/1/2016",130
"25903","Netherlands","21-30","1/1/2016",333
"25904","Netherlands","31-40","1/1/2016",409
"25905","Netherlands","41-50","1/1/2016",406
"25906","Netherlands","51-60","1/1/2016",357
"25907","Netherlands","61+","1/1/2016",126
"25908","Sweden","Total","1/1/2016",952
"25909","Sweden","0-20","1/1/2016",71
"25910","Sweden","21-30","1/1/2016",185
"25911","Sweden","31-40","1/1/2016",205
"25912","Sweden","41-50","1/1/2016",237
"25913","Sweden","51-60","1/1/2016",157
"25914","Sweden","61+","1/1/2016",63
"25915","Switzerland","Total","1/1/2016",733
"25916","Switzerland","0-20","1/1/2016",56
"25917","Switzerland","21-30","1/1/2016",147
"25918","Switzerland","31-40","1/1/2016",123
"25919","Switzerland","41-50","1/1/2016",176
"25920","Switzerland","51-60","1/1/2016",139
"25921","Switzerland","61+","1/1/2016",63
"25922","Itary","Total","1/1/2016",3272
"25923","Itary","0-20","1/1/2016",63
"25924","Itary","21-30","1/1/2016",304
"25925","Itary","31-40","1/1/2016",579
"25926","Itary","41-50","1/1/2016",620
"25927","Itary","51-60","1/1/2016",377
"25928","Itary","61+","1/1/2016",149
"25929","Denmark","Total","1/1/2016",812
"25930","Denmark","0-20","1/1/2016",59
"25931","Denmark","21-30","1/1/2016",114
"25932","Denmark","31-40","1/1/2016",117
"25933","Denmark","41-50","1/1/2016",201
"25934","Denmark","51-60","1/1/2016",164
"25935","Denmark","61+","1/1/2016",62
"25936","Norway","Total","1/1/2016",1514
"25937","Norway","0-20","1/1/2016",140
"25938","Norway","21-30","1/1/2016",206
"25939","Norway","31-40","1/1/2016",297
"25940","Norway","41-50","1/1/2016",359
"25941","Norway","51-60","1/1/2016",349
"25942","Norway","61+","1/1/2016",129
"25943","Belgium","Total","1/1/2016",712
"25944","Belgium","0-20","1/1/2016",48
"25945","Belgium","21-30","1/1/2016",101
"25946","Belgium","31-40","1/1/2016",150
"25947","Belgium","41-50","1/1/2016",176
"25948","Belgium","51-60","1/1/2016",116
"25949","Belgium","61+","1/1/2016",37
"25950","Austria","Total","1/1/2016",704
"25951","Austria","0-20","1/1/2016",40
"25952","Austria","21-30","1/1/2016",126
"25953","Austria","31-40","1/1/2016",135
"25954","Austria","41-50","1/1/2016",136
"25955","Austria","51-60","1/1/2016",110
"25956","Austria","61+","1/1/2016",37
"25957","Spain","Total","1/1/2016",1250
"25958","Spain","0-20","1/1/2016",49
"25959","Spain","21-30","1/1/2016",212
"25960","Spain","31-40","1/1/2016",383
"25961","Spain","41-50","1/1/2016",246
"25962","Spain","51-60","1/1/2016",128
"25963","Spain","61+","1/1/2016",46
"25964","Greece","Total","1/1/2016",712
"25965","Greece","0-20","1/1/2016",10
"25966","Greece","21-30","1/1/2016",55
"25967","Greece","31-40","1/1/2016",157
"25968","Greece","41-50","1/1/2016",103
"25969","Greece","51-60","1/1/2016",74
"25970","Greece","61+","1/1/2016",46
"25971","Portugal","Total","1/1/2016",526
"25972","Portugal","0-20","1/1/2016",19
"25973","Portugal","21-30","1/1/2016",141
"25974","Portugal","31-40","1/1/2016",126
"25975","Portugal","41-50","1/1/2016",75
"25976","Portugal","51-60","1/1/2016",69
"25977","Portugal","61+","1/1/2016",13
"25978","Finland","Total","1/1/2016",894
"25979","Finland","0-20","1/1/2016",33
"25980","Finland","21-30","1/1/2016",168
"25981","Finland","31-40","1/1/2016",160
"25982","Finland","41-50","1/1/2016",149
"25983","Finland","51-60","1/1/2016",96
"25984","Finland","61+","1/1/2016",29
"25985","Ireland","Total","1/1/2016",604
"25986","Ireland","0-20","1/1/2016",21
"25987","Ireland","21-30","1/1/2016",168
"25988","Ireland","31-40","1/1/2016",189
"25989","Ireland","41-50","1/1/2016",111
"25990","Ireland","51-60","1/1/2016",63
"25991","Ireland","61+","1/1/2016",23
"25992","Ukraine","Total","1/1/2016",1948
"25993","Ukraine","0-20","1/1/2016",32
"25994","Ukraine","21-30","1/1/2016",207
"25995","Ukraine","31-40","1/1/2016",195
"25996","Ukraine","41-50","1/1/2016",122
"25997","Ukraine","51-60","1/1/2016",87
"25998","Ukraine","61+","1/1/2016",22
"25999","Russia","Total","1/1/2016",16462
"26000","Russia","0-20","1/1/2016",1556
"26001","Russia","21-30","1/1/2016",2706
"26002","Russia","31-40","1/1/2016",3254
"26003","Russia","41-50","1/1/2016",2438
"26004","Russia","51-60","1/1/2016",1858
"26005","Russia","61+","1/1/2016",796
"26006","Croatia","Total","1/1/2016",395
"26007","Croatia","0-20","1/1/2016",5
"26008","Croatia","21-30","1/1/2016",33
"26009","Croatia","31-40","1/1/2016",60
"26010","Croatia","41-50","1/1/2016",61
"26011","Croatia","51-60","1/1/2016",43
"26012","Croatia","61+","1/1/2016",12
"26013","Romania","Total","1/1/2016",995
"26014","Romania","0-20","1/1/2016",18
"26015","Romania","21-30","1/1/2016",90
"26016","Romania","31-40","1/1/2016",150
"26017","Romania","41-50","1/1/2016",90
"26018","Romania","51-60","1/1/2016",52
"26019","Romania","61+","1/1/2016",8
"26020","Bulgaria","Total","1/1/2016",605
"26021","Bulgaria","0-20","1/1/2016",9
"26022","Bulgaria","21-30","1/1/2016",36
"26023","Bulgaria","31-40","1/1/2016",50
"26024","Bulgaria","41-50","1/1/2016",57
"26025","Bulgaria","51-60","1/1/2016",53
"26026","Bulgaria","61+","1/1/2016",15
"26027","Poland","Total","1/1/2016",817
"26028","Poland","0-20","1/1/2016",21
"26029","Poland","21-30","1/1/2016",138
"26030","Poland","31-40","1/1/2016",188
"26031","Poland","41-50","1/1/2016",110
"26032","Poland","51-60","1/1/2016",76
"26033","Poland","61+","1/1/2016",29
"26034","Australia","Total","1/1/2016",9980
"26035","Australia","0-20","1/1/2016",1890
"26036","Australia","21-30","1/1/2016",2054
"26037","Australia","31-40","1/1/2016",1842
"26038","Australia","41-50","1/1/2016",1871
"26039","Australia","51-60","1/1/2016",1411
"26040","Australia","61+","1/1/2016",641
"26041","New Zealand","Total","1/1/2016",2426
