id,property,common_name,botanical_name,x,y
20222,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349638.922,1932295.874
20223,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349691.384,1932274.012
20226,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349808.058,1932229.108
20232,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350156.605,1932184.03
20235,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350319.669,1932209.697
20239,3,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6351097.645,1932042.127
20240,3,INDIAN HAWTHORNE 'MAJESTIC BEAUTY',RHAPHIOLEPIS 'MAJESTIC BEAUTY',6350970.093,1932032.168
20249,3,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6350330.836,1931906.162
20256,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6349914.83,1931778.207
20268,3,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6350965.782,1931575.287
20272,3,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6351029.605,1931345.573
20278,3,WEEPING FIG,FICUS BENJAMINA,6351096.298,1931042.042
20287,3,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6351084.569,1931304.999
20292,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6351174.998,1931214.894
20303,3,HOLLY OAK,QUERCUS ILEX,6350923.812,1930525.617
20305,3,HOLLY OAK,QUERCUS ILEX,6350810.411,1930336.771
20313,3,HOLLY OAK,QUERCUS ILEX,6350761.133,1930190.646
20314,3,GOLDEN RAINTREE,KOELREUTERIA PANICULATA YELLOW,6350804.322,1930254.239
20323,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6351090.74,1930930.601
20335,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6351245.306,1930947.332
20339,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6351285.575,1930804.865
20356,3,SHAMEL ASH,FRAXINUS UHDEI,6350853.989,1929963.882
20366,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350703.62,1931545.993
20379,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350828.825,1931227.223
20380,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6350813.863,1931325.362
20383,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350772.544,1931475.264
20387,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6350729.573,1931628.164
20396,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350782.929,1931032.094
20403,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6350753.337,1930819.156
20428,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350552.898,1930345.753
20433,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350728.145,1930629.056
20436,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350810.088,1930847.307
20437,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350826.35,1930930.567
20440,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350763.704,1930853.883
20441,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350191.458,1930295.35
20446,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6350340.799,1930500.313
20456,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350498.047,1930772.034
20470,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350366.13,1930627.989
20478,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350054.789,1930328.515
20480,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6350232.197,1930214.891
20481,3,PHOTINIA,PHOTINIA FRASERI,6350617.536,1931039.127
20483,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350578.378,1931086.323
20484,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350565.961,1931154.505
20485,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350565.176,1931222.673
20487,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350531.926,1931341.723
20490,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350470.763,1931579.804
20495,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350431.959,1931729.45
20497,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350407.983,1931834.702
20499,3,PHOTINIA,PHOTINIA FRASERI,6350309.592,1931864.948
20505,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350411.206,1931650.8
20508,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350482.603,1931352.141
20510,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350507.702,1931275.592
20514,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350520.354,1931211.773
20515,3,CHINESE PISTACHE,PISTACIA CHINENSIS,6350526.016,1931166.932
20519,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6350257.288,1930961.906
20539,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6350113.98,1930646.611
20553,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6350253.13,1931417.229
20558,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6350167.044,1931768.022
20562,3,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6350116.475,1931754.73
20574,3,CHINESE ELM,ULMUS PARVIFOLIA,6347906.241,1932282.998
20575,3,CHINESE ELM,ULMUS PARVIFOLIA,6347969.349,1932285.118
20578,3,CHINESE ELM,ULMUS PARVIFOLIA,6348160.482,1932281.461
20582,3,CHINESE ELM,ULMUS PARVIFOLIA,6348536.211,1932244.785
20583,3,CHINESE ELM,ULMUS PARVIFOLIA,6348561.99,1932239.053
20589,3,CHINESE ELM,ULMUS PARVIFOLIA,6348981.385,1932203.514
20594,3,CHINESE ELM,ULMUS PARVIFOLIA,6349021.692,1932199.721
20597,3,SAUCER MAGNOLIA,MAGNOLIA SOULANGIANA,6349244.41,1932126.324
20601,3,CHINESE ELM,ULMUS PARVIFOLIA,6348944.559,1932163.416
20604,3,SAUCER MAGNOLIA,MAGNOLIA SOULANGIANA,6349345.866,1932188.082
20610,3,CHINESE ELM,ULMUS PARVIFOLIA,6349688.533,1931945.51
20619,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349920.43,1931594.576
20620,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349937.524,1931523.261
20623,3,SAUCER MAGNOLIA,MAGNOLIA SOULANGIANA,6350006.663,1931271.587
20624,3,SAUCER MAGNOLIA,MAGNOLIA SOULANGIANA,6350026.609,1931190.22
20628,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349959.723,1930892.142
20632,3,RED OAK,QUERCUS BOREALIS RUBRA,6349852.514,1930747.687
20633,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349811.223,1930691.46
20637,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349651.283,1930449.539
20641,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349544.526,1930447.833
20650,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349788.19,1930737.687
20651,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349735.858,1930665.28
20656,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349542.753,1930854.611
20658,3,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6349576.163,1930968.26
20666,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6349360.055,1930560.814
20667,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349298.997,1930532.354
20668,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349426.132,1930495.854
20669,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349461.388,1930484.881
20675,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349837.515,1931193.154
20683,3,CHINESE ELM,ULMUS PARVIFOLIA,6348732.189,1932215.867
20692,3,CAMPHOR TREE,CINNAMOMUM CAMPHORA,6349087.924,1930709.411
20696,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6349129.513,1930600.867
20700,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6349162.439,1930753.086
20710,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6348972.063,1930952.636
20711,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6348991.318,1931011.143
20715,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6349048.053,1931275.033
20737,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6349011.248,1931599.993
20742,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6348865.24,1930840.48
20752,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6348717.427,1931018.954
20757,3,ELM SPECIES,ULMUS SPP.,6348796.129,1931403.115
20768,3,CHINESE ELM,ULMUS PARVIFOLIA,6348801.462,1932020.406
20769,3,CHINESE ELM,ULMUS PARVIFOLIA,6348804.342,1932046.874
20778,3,CHINESE ELM,ULMUS PARVIFOLIA,6348761.667,1931979.158
20779,3,CHINESE ELM,ULMUS PARVIFOLIA,6348758.458,1931949.83
20782,3,CHINESE ELM,ULMUS PARVIFOLIA,6348760.337,1931799.163
20783,3,CHINESE ELM,ULMUS PARVIFOLIA,6348757.842,1931743.176
20787,3,MEXICAN FAN PALM,WASHINGTONIA ROBUSTA,6348758.244,1931551.472
20790,3,CHINESE ELM,ULMUS PARVIFOLIA,6348748.401,1931273.039
20798,3,CALIFORNIA FAN PALM,WASHINGTONIA FILIFERA,6351218.162,1930998.979
20806,3,OTHER,OTHER,6351518.844,1930926.053
20807,3,OTHER,OTHER,6351482.568,1930933.166
17038,2,SWEETSHADE,HYMENOSPORUM FLAVUM,6331104.261,1924107.071
17039,2,ORCHID TREE,BAUHINIA VARIEGATA,6331104.95,1923952.567
17041,2,SWEETSHADE,HYMENOSPORUM FLAVUM,6331102.361,1923908.915
17043,2,SWEETSHADE,HYMENOSPORUM FLAVUM,6331093.022,1923779.742
17045,2,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6331160.211,1923726.197
17366,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329105.396,1921497.691
17368,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329206.504,1921496.942
17372,2,EVERGREEN PEAR,PYRUS KAWAKAMII,6329409.267,1921497.415
17375,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6329530.555,1921496.174
17379,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329723.519,1921495.115
17380,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329756,1921498.409
17388,2,CALIFORNIA PEPPER,SCHINUS MOLLE,6328230.831,1921508.769
17393,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6328031.076,1921552.139
17396,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6327920.224,1921557.863
17404,2,HOLLY OAK,QUERCUS ILEX,6327972.748,1922128.976
17413,2,HOLLY OAK,QUERCUS ILEX,6329382.081,1922107.384
17414,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329573.827,1922107.917
17417,2,HOLLY OAK,QUERCUS ILEX,6329910.294,1922107.549
17418,2,HOLLY OAK,QUERCUS ILEX,6330055.043,1922110.375
17424,2,HOLLY OAK,QUERCUS ILEX,6330756.924,1922100.838
17427,2,HOLLY OAK,QUERCUS ILEX,6331109.632,1922097.771
17431,2,HOLLY OAK,QUERCUS ILEX,6331047.196,1922188.415
17435,2,HOLLY OAK,QUERCUS ILEX,6330672.45,1922192.913
17436,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6330149.958,1922196.184
17439,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6329507.223,1922258.886
17443,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6329425.077,1922501.255
17447,2,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6328805.816,1922205.45
17448,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6328770.99,1922206.169
17451,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6327825.126,1922215.81
17452,2,HOLLY OAK,QUERCUS ILEX,6327766.532,1922214.927
17456,2,HOLLY OAK,QUERCUS ILEX,6327397.865,1922219.395
17459,2,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6327278.742,1922219.92
17460,2,HOLLY OAK,QUERCUS ILEX,6327088.023,1922221.609
17461,2,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6326751.272,1922221.83
17473,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6336501.73,1926959.301
17479,2,LEMON,CITRUS LIMON,6336501.949,1927215.478
17487,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6336462.095,1926787.969
17493,2,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6336449.922,1926368.856
20007,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351187.063,1932154.005
20011,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351279.906,1932314.315
20016,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351130.31,1932092.239
20019,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6351191.509,1931848.032
20020,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6351204.039,1931830.594
20027,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351415.378,1931429.373
20033,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351293.611,1931777.238
20040,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351586.014,1931073.898
20048,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351438.104,1931370.931
20049,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351492.95,1931296.216
20053,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351578.791,1930883.643
20054,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351580.955,1930845.204
20057,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6351541.849,1930640.595
20066,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6351566.983,1930559.026
20069,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6351614.783,1930761.786
20077,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6351151.075,1929904.333
20083,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6351239.567,1929941.604
20090,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6350988.601,1929564.982
20095,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351052.262,1929175.734
20104,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351049.063,1929661.511
20108,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351080.413,1928884.01
20113,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351087.015,1928636.948
20117,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351117.213,1928835.536
20120,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351125.931,1929046.899
20121,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351118.232,1929090.97
20124,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6351006.101,1928372.196
81552,4,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6359409.943,1920607.606
81556,4,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6359375.697,1920435.93
81559,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6359086.689,1920706.043
81566,4,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6359474.163,1920657.268
81567,4,CHINESE TALLOW TREE,SAPIUM SEBIFERUM,6359557.189,1920655.375
81587,4,EASTERN RED BUD,CEREIS CANADENSIS PINK,6360917.145,1920643.54
81619,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6360196.092,1920878.499
81638,4,CHINESE FLAME TREE,KOELREUTERIA BIPINNATA PINK,6359362.945,1920752.87
81653,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6360082.9,1920914.637
81654,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA MUSKOGEE,6360138.625,1920921.486
81661,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6360332.396,1920767.215
81662,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA NATCHEZ,6360332.706,1920687.928
81667,4,BOTTLE TREE,BRACHYCHITON POPULNEUS,6360594.417,1920922.798
81693,4,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6361139.06,1921177.904
81709,4,BOTTLE TREE,BRACHYCHITON POPULNEUS,6360862.378,1920886.905
81710,4,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6360827.213,1920879.703
81713,4,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6360620.957,1920868.629
22983,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344583.004,1929110.557
22984,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344629.484,1929113.524
22987,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344719.307,1929160.015
22988,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344560.133,1929161.193
22989,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA ZUNI,6344398.594,1929162.444
22996,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344163.447,1929107.141
22997,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA ZUNI,6344208.809,1929119.287
22998,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6344243.079,1929081.087
23007,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344860.697,1929019.006
23010,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6344858.572,1928767.48
23035,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343800.396,1929217.147
23040,3,WHITE BIRCH,BETULA PENDULA,6343934.819,1929550.37
23047,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343824.388,1929507.831
23048,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6343793.436,1929526.081
23049,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343775.213,1929579.903
23064,3,FAN TEX ASH,FRAXINUS VELUTINA RIO GRANDE,6344877.736,1929891.137
23065,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6344879.183,1929867.723
23089,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343038.98,1929073.554
23090,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343040.189,1928987.549
23101,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6343360.71,1929010.457
23109,3,MAGNOLIA SPECIES,MAGNOLIA SPP.,6343481.982,1929252.388
23113,3,RAYWOOD ASH,FRAXINUS OXYCARPA RAYWOOD,6343689.537,1929196.058
23114,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6343723.304,1929236.246
23115,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6343684.766,1929259.982
23124,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343406.709,1929530.843
25424,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6337514.595,1923846.565
25432,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336987.119,1922397.351
25433,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336991.621,1922485.082
25434,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336991.259,1922560.126
25435,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336986.122,1922615.33
25437,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336983.559,1922753.993
25440,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336988.903,1922964.741
25442,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336994.296,1923064.372
25448,3,OTHER,OTHER,6336993.598,1923371.081
25453,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336995.877,1923659.596
25456,3,LONDON PLANE,PLATANUS ACERIFOLIA,6337001.514,1923858.091
25457,3,LONDON PLANE,PLATANUS ACERIFOLIA,6336997.507,1923928.3
25465,3,.ROYAL PAULOWNIA,PAULOWINA TOMENTOSA,6337728.424,1923860.588
25468,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6337725.926,1923661.997
25469,3,HOLLY OAK,QUERCUS ILEX,6337722.919,1923604.671
25472,3,HOLLY OAK,QUERCUS ILEX,6337723.244,1923418.776
25473,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6337766.362,1923254.586
25477,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6337898.278,1923091.835
25489,3,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6337781.577,1923339.513
25493,3,SAMUEL SOMMER MAGNOL,MAGNOLIA GRANDIFLORA SAMUEL SOMMER,6337764.984,1923616.603
25502,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6337605.093,1923997.265
25506,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6339083.188,1924112.884
25517,3,Emerald Sunshine Elm,Ulmus Propinqua,6338706.693,1923891.994
25521,3,CANARY ISLAND PINE,PINUS CANARIENSIS,6338646.503,1923986.788
25525,3,Emerald Sunshine Elm,Ulmus Propinqua,6338700.825,1923782.618
25532,3,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA ZUNI,6338984.613,1923928.735
25533,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6339005.266,1923957.042
25544,3,AUSTRALIAN WILLOW,GEIJERA PARVIFLORA,6337939.786,1922832.354
25548,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6338070.367,1922879.308
25549,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6338084.68,1922903.669
25560,3,SOUTHERN MAGNOLIA,MAGNOLIA GRANDIFLORA,6338551.431,1923436.533
25562,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6338585.312,1923482.411
25566,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6338744.079,1923660.134
27702,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6346390.41,1924733.924
27703,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6346321.971,1924736.878
27706,3,BLACK LOCUST,ROBINIA PSEUDOACACIA,6349146.853,1925238.281
27707,3,HOLLY OAK,QUERCUS ILEX,6349192.175,1925240.486
27708,3,HOLLY OAK,QUERCUS ILEX,6349200.817,1925240.05
27710,3,TIPU,TIPUANA TIPU,6345227.861,1925306.607
27711,3,ENGLISH WALNUT,JUGLANS REGIA,6345406.657,1925303.631
27712,3,OTHER,OTHER,6345869.754,1925293.468
27716,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6346153.008,1925298.333
27717,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6346215.745,1925297.173
27729,3,CALIFORNIA PEPPER,SCHINUS MOLLE,6346274.931,1925338.313
27730,3,QUEEN PALM,SYAGRUS ROMANZOFFIANUM,6345617.415,1925338.738
27743,3,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6344108.013,1924168.672
27746,3,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6344112.92,1924307.411
27754,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343726.491,1924515.772
27767,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6343974.626,1924076.69
27770,3,PARADISE PEAR,PYRUS BETULIFOLIA PARADISE,6344161.253,1924075.722
27772,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6344272.31,1924077.812
27776,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6344481.24,1924073.955
27783,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6344476.578,1924122.266
27784,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6344454.537,1924119.853
27791,3,CHANTICLEER PEAR,PYRUS CALLERYANA CHANTICLEER,6343952.115,1924118.268
27808,3,CHINESE FRINGE TREE,CHIONANTHUS RETUSUS,6343690.704,1923275.14
27809,3,CHITALPA,CHITALPA TASHKENTENSIS CATALPA X CHILOPSIS,6343691.661,1923221.028
27813,3,OAK SPECIES,QUERCUS SPP.,6343682.637,1922837.863
27822,3,EVERGREEN PEAR,PYRUS KAWAKAMII,6343679.167,1922381.698
27826,3,OAK SPECIES,QUERCUS SPP.,6343726.143,1922263.36
27829,3,PURPLE-LEAF PLUM,PRUNUS CERASIFERA,6343807.686,1922322.696
81734,4,PERUVIAN PEPPER TREE,SCHINUS POLYGAMUS,6361472.632,1920864.254
81742,4,MODESTO ASH,FRAXINUS VELUTINA GLABRA,6361389.113,1920465.09
81743,4,MODESTO ASH,FRAXINUS VELUTINA GLABRA,6361371.545,1920447.327
81767,2,HYBRID CRAPE MYRTLE,LAGERSTROEMIA INDICA TUSCARORA,6360892.337,1920431.241
81779,4,EASTERN RED BUD,CEREIS CANADENSIS PINK,6361420.25,1920613.43
81788,4,CARROTWOOD,CUPANIOPSIS ANACARDIOIDES,6361268.467,1920853.01
81792,4,MAINDENHAIR TREE,GINKGO BILOBA,6361089.12,1920870.569
81799,4,MARINA ARBUTUS,ARBUTUS 'MARINA',6361454.782,1921489.854
81800,4,OKLAHOMA REDBUD,CERCIS CANADENSIS SPP. TEXENSIS 'OKLAH',6361440.168,1921566.901
81803,4,TEXAS REDBUD,CERCIS CANADENSIS RENIFORMIS,6361325.146,1921696.189
81808,4,STRAWBERRY TREE,ARBUTUS UNEDO,6360998.72,1921717.497
81816,4,MARINA ARBUTUS,ARBUTUS 'MARINA',6360787.657,1921528.879
81826,4,SWEETGUM,LIQUIDAMBAR STYRACIFLUA,6360870.411,1921759.912
81836,4,MARINA ARBUTUS,ARBUTUS 'MARINA',6361365.335,1921730.715
81844,4,MARINA ARBUTUS,ARBUTUS 'MARINA',6361496.409,1921304.672
81849,4,EASTERN RED BUD,CEREIS CANADENSIS PINK,6361149.574,1921453.008
81856,4,EASTERN RED BUD,CEREIS CANADENSIS PINK,6360777.963,1921453.72
81857,4,REDBUD SPECIES,CERCIS SPECIES,6360699.786,1921454.552
81866,4,EASTERN RED BUD,CEREIS CANADENSIS PINK,6360966.268,1921502.557
81870,4,REDBUD SPECIES,CERCIS SPECIES,6361235.18,1921454.5
23137,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343088.221,1929402.117
23148,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343046.126,1929792.206
23153,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6343043.344,1929347.522
23156,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6342901.507,1929303.175
23157,3,RUSSETT MAGNOLIA,MAGNOLIA GRANDIFLORA RUSSETT,6342854.286,1929302.794
23172,3,LONDON PLANE,PLATANUS ACERIFOLIA,6342757.787,1929216.072
23181,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6342742.545,1928968.96
23182,3,CRAPE MYRTLE,LAGERSTROEMIA INDICA,6342685.959,1928969.721
